date,adjustedClose,momentum_12m,peso,lider_do_dia
2013-12-09,5.81,0.025813058370705022,0.0,ABEV3
2013-12-10,5.8317,0.03417272566057794,0.0,ABEV3
2013-12-11,5.7032,0.006618776144165617,0.0,ABEV3
2013-12-12,5.6538,-0.0004243131430995417,0.0,ABEV3
2013-12-13,5.725,0.013202605125300693,0.0,ABEV3
2013-12-16,5.7329,0.011182643972131423,0.21150016772248595,ITUB3
2013-12-17,5.6894,0.0018313083289311916,0.21984690102121088,ITUB3
2013-12-18,5.7348,-0.005859307284263093,0.23372470380663782,ITUB3
2013-12-19,5.8594,0.029681047359634505,0.21590849674354393,ITUB3
2013-12-20,5.8297,0.015963472229483466,0.21822171403516064,ITUB3
2013-12-23,5.8324,0.0395693711678311,0.24536310398450953,ITUB3
2013-12-26,5.8424,0.028428594060800005,0.25,ITUB3
2013-12-27,5.8066,-0.0045942332087632876,0.25,ITUB3
2013-12-30,5.8623,-0.0009373189270254212,0.0,ABEV3
2014-01-02,5.8613,-0.05221370589566954,0.0,ABEV3
2014-01-03,5.8055,-0.023612909736120624,0.25,ABEV3
2014-01-06,5.8016,-0.029605593282708398,0.25,ABEV3
2014-01-07,5.7657,-0.03932219204558707,0.0,ABEV3
2014-01-08,5.8255,-0.03969470682293985,0.25,ABEV3
2014-01-09,5.6502,-0.0927745664739884,0.25,ABEV3
2014-01-10,5.686,-0.10528551871725078,0.25,ABEV3
2014-01-13,5.6661,-0.1225144025274113,0.25,ABEV3
2014-01-14,5.7398,-0.11532059186189902,0.25,ABEV3
2014-01-15,5.7737,-0.1372364429700692,0.25,ABEV3
2014-01-16,5.6163,-0.131262664542375,0.0,ABEV3
2014-01-17,5.5187,-0.15417037059743133,0.0,ABEV3
2014-01-20,5.4112,-0.17406435069296045,0.0,ABEV3
2014-01-21,5.457,-0.16657757685904973,0.0,ABEV3
2014-01-22,5.5128,-0.15756658873149032,0.0,ABEV3
2014-01-23,5.3933,-0.1926922731491184,0.0,ABEV3
2014-01-24,5.2917,-0.20698646765274475,0.0,ABEV3
2014-01-27,5.3973,-0.1852763143991425,0.0,ABEV3
2014-01-28,5.3893,-0.19467730607731493,0.0,ABEV3
2014-01-29,5.2837,-0.20126679868785058,0.0,ABEV3
2014-01-30,5.3116,-0.20239060576027867,0.0,ABEV3
2014-01-31,5.4929,-0.15437905075665448,0.183900918123873,ABEV3
2014-02-03,5.3584,-0.17630239958187943,0.17696015868465173,ABEV3
2014-02-04,5.7489,-0.10030047888822813,0.3827059303752665,ITUB3
2014-02-05,5.7031,-0.11625060046797753,0.255754561937324,ITUB3
2014-02-06,5.8226,-0.09245924124816851,0.130846886260077,ABEV3
2014-02-07,5.7908,-0.07943724664176133,0.2614021998915981,ITUB3
2014-02-10,5.7529,-0.10627621562839829,0.13048055251118243,ABEV3
2014-02-11,5.8187,-0.0775535439686742,0.13068877145758395,ABEV3
2014-02-12,5.7768,-0.08250877499483822,0.13049165837523333,ABEV3
2014-02-13,5.7609,-0.0939131802453601,0.1353489369474399,ABEV3
2014-02-14,5.8187,-0.0775535439686742,0.13752063494105746,ABEV3
2014-02-17,5.733,-0.08301343570057584,0.13885856401701865,ABEV3
2014-02-18,5.7908,-0.13382693889761432,0.13871854890092697,ABEV3
2014-02-19,5.9295,-0.10870774272100059,0.1361604150448328,ABEV3
2014-02-20,5.8443,-0.10414335423149446,0.1383767429792598,ABEV3
2014-02-21,5.9051,-0.07487075043083191,0.14232640730123539,ABEV3
2014-02-24,5.9051,-0.06556002152103046,0.14379904507500105,ABEV3
2014-02-25,5.9051,-0.09321109933815519,0.14392797075443595,ABEV3
2014-02-26,5.8909,-0.112455365886731,0.14855532144091121,ABEV3
2014-02-27,5.9051,-0.09051564810251356,0.14846831343039493,ABEV3
2014-02-28,5.9051,-0.09854059170152352,0.15641272759667746,ABEV3
2014-03-05,5.8838,-0.10363949360917712,0.16483865841308903,ABEV3
2014-03-06,6.0503,-0.0864575941053013,0.25,ABEV3
2014-03-07,5.9427,-0.09640093055787846,0.24819075499709284,ABEV3
2014-03-10,5.8635,-0.1246024992161956,0.25,ABEV3
2014-03-11,5.9285,-0.12589938664779432,0.25,ABEV3
2014-03-12,5.8615,-0.1411973275508409,0.0,ABEV3
2014-03-13,5.8371,-0.17425624920426086,0.0,ABEV3
2014-03-14,5.7255,-0.18395997833585132,0.0,ABEV3
2014-03-17,5.8493,-0.15718567188265464,0.0,ABEV3
2014-03-18,6.0178,-0.13388025331030518,0.2071458386012859,ABEV3
2014-03-19,5.9711,-0.13404588566290576,0.21162831191763212,ABEV3
2014-03-20,6.0077,-0.1338754090797688,0.21284375487616525,ABEV3
2014-03-21,5.9894,-0.15340579812571564,0.4535748901525323,ABEV3
2014-03-24,6.2168,-0.10774309293146755,0.4004900542953642,ABEV3
2014-03-25,6.1965,-0.11015853868688597,0.40130791096797847,ABEV3
2014-03-26,6.2899,-0.0959929862887694,0.5931795337816592,ABEV3
2014-03-27,6.3528,-0.07921093444262461,0.5913799621465581,ABEV3
2014-03-28,6.3833,-0.07479019610685145,0.5938220698301855,ABEV3
2014-03-31,6.4828,-0.06669929888714532,0.586590684484383,ABEV3
2014-04-01,6.431,-0.06707865494530996,0.5785861114762999,ABEV3
2014-04-02,6.6503,-0.05998840940251893,0.5401488343434007,ABEV3
2014-04-03,6.6016,-0.04944564434845211,0.5578317515808411,ABEV3
2014-04-04,6.6036,-0.03314787701317712,0.585052604589116,ABEV3
2014-04-07,6.7641,0.0017920616113744625,0.5889155318319845,ABEV3
2014-04-08,6.7336,0.018745177542097258,0.582247587721116,ABEV3
2014-04-09,6.5955,-0.0021483577166890866,0.5598412281132313,ABEV3
2014-04-10,6.6828,0.018874828479951145,0.5633815820988199,ABEV3
2014-04-11,6.7742,0.012934192622276797,0.4022990630819847,ABEV3
2014-04-14,6.6625,-0.00550795593635256,0.3866694942455173,ABEV3
2014-04-15,6.5406,-0.023412070355660397,0.3858704421730503,ABEV3
2014-04-16,6.5935,0.0028746996014965553,0.39146286650201395,ABEV3
2014-04-17,6.7458,0.035871134178925734,0.5695936860786658,ABEV3
2014-04-22,6.7539,0.018810716225185597,0.3818969670178633,ABEV3
2014-04-23,6.8047,0.051211147500463516,0.4281501316275232,ABEV3
2014-04-24,7.0221,0.09902338247722797,0.5985633063601579,ABEV3
2014-04-25,7.081,0.08442960626062468,0.6032717413564258,ABEV3
2014-04-28,6.9794,0.07302748908431211,0.5805980716063499,ABEV3
2014-04-29,6.9936,0.06912893264438802,0.580166866805626,ABEV3
2014-04-30,6.9774,0.0603306789860798,0.5851393017897666,ABEV3
2014-05-02,6.9743,0.05923180900019753,0.5925978299758138,ABEV3
2014-05-05,7.1572,0.11743950039031992,0.82617380916555,ITUB3
2014-05-06,7.1531,0.09841528208593098,0.6272528545483262,ABEV3
2014-05-07,7.1328,0.07281122625475644,0.8331171660559927,ITUB3
2014-05-08,7.0739,0.07452189631339912,0.8652796584263007,ITUB3
2014-05-09,6.9906,0.05873265887199364,0.8496328427851825,ITUB3
2014-05-12,7.0962,0.07790925523673531,0.8931010965840573,ITUB3
2014-05-13,7.0637,0.04119866749211387,0.6730504151058472,ABEV3
2014-05-14,7.08,0.046903649375998,0.6843806933328566,ABEV3
2014-05-15,7.0292,0.03312854581263425,0.9482061009491672,ITUB3
2014-05-16,7.0109,0.04848430466448317,1.0,ITUB3
2014-05-19,7.0109,0.05246644849431048,1.0,ITUB3
2014-05-20,6.8849,0.03507426784533041,1.0,ITUB3
2014-05-21,6.7548,0.004610488116838729,0.9619970946532753,ITUB3
2014-05-22,6.8524,0.03200349402852454,0.9407886702268994,ITUB3
2014-05-23,6.7569,0.012861447137653359,1.0,ITUB3
2014-05-26,6.6939,-0.01160575858250279,0.75,ABEV3
2014-05-27,6.7223,0.07527552505718438,1.0,ITUB3
2014-05-28,6.7366,0.051312462935797054,1.0,ITUB3
2014-05-29,6.7162,0.057469454591258184,1.0,ITUB3
2014-05-30,6.572,0.03317088508096222,1.0,ITUB3
2014-06-02,6.5669,0.041968139121604686,1.0,ITUB3
2014-06-03,6.6014,0.04226597407518495,1.0,ITUB3
2014-06-04,6.5526,0.049759692406279976,1.0,ITUB3
2014-06-05,6.4855,0.05217475948668859,1.0,ITUB3
2014-06-06,6.0647,-0.025813602338805475,0.37332337489009654,ABEV3
2014-06-09,6.2029,-0.006725487998206603,0.36040568931021344,ABEV3
2014-06-10,6.2782,0.031428148975669146,0.3505315817639509,ABEV3
2014-06-11,6.3981,0.0361798953795327,0.5041838911019819,ABEV3
2014-06-13,6.3615,0.04814393752162527,0.6724803730057621,ITUB3
2014-06-16,6.3148,0.04213218912451522,0.5043436213683877,ITUB3
2014-06-17,6.2965,0.06834416410743671,0.5051493018117938,ITUB3
2014-06-18,6.3819,0.0810549852627298,0.49996758227318727,ITUB3
2014-06-20,6.2314,0.06399617525526757,0.3293536377063201,ABEV3
2014-06-23,6.2456,0.06678509206435956,0.5052252304707961,ITUB3
2014-06-24,6.2802,0.07412601765068061,0.5055664120425953,ITUB3
2014-06-25,6.1704,0.0671001660210293,0.4996321253932534,ITUB3
2014-06-26,6.1826,0.07355443653412053,0.5008115263812735,ITUB3
2014-06-27,6.1542,0.07044458359423933,0.5022797122273759,ITUB3
2014-06-30,6.1603,0.09112968932657894,0.5013158523510823,ITUB3
2014-07-01,6.1491,0.11416923355680364,0.5134133796893643,ITUB3
2014-07-02,6.1002,0.10844205400298002,0.5128248446053101,ITUB3
2014-07-03,6.1043,0.10527078165456549,0.5152425819348003,ITUB3
2014-07-04,6.0901,0.08055215485885636,0.515751105815515,ITUB3
2014-07-07,6.1043,0.07121172238308326,0.516544916163756,ITUB3
2014-07-08,6.1145,0.08771836197388527,0.75,ITUB3
2014-07-10,6.3159,0.16439290586630295,0.75,ITUB3
2014-07-11,6.3525,0.1852342481855327,0.75,ITUB3
2014-07-14,6.4867,0.18690990265681018,0.75,ITUB3
2014-07-15,6.5193,0.23752847380410036,0.75,ITUB3
2014-07-16,6.4277,0.22285638186557066,0.75,ITUB3
2014-07-17,6.4135,0.22015486178490562,0.75,ITUB3
2014-07-18,6.6678,0.24996250749850035,0.6308174627331545,ITUB3
2014-07-21,6.7369,0.2610722174385085,0.686395588835352,ITUB3
2014-07-22,6.7654,0.2486204159976375,0.6866898776693324,ITUB3
2014-07-23,6.7634,0.24288365768050424,0.6852178000069844,ITUB3
2014-07-24,6.8671,0.2502685480200273,0.7236936419904153,ITUB3
2014-07-25,6.8529,0.24193986842820636,0.7188736078628892,ITUB3
2014-07-28,6.8508,0.2411319250697488,0.7263081936968366,ITUB3
2014-07-29,6.8346,0.21540732310209298,0.7217597783919222,ITUB3
2014-07-30,6.8854,0.2109817439938091,0.7273836444292596,ITUB3
2014-07-31,6.7573,0.21218046461566065,0.9145153157685567,ITUB3
2014-08-01,6.7318,0.19836226079216734,0.6803257551712196,ITUB3
2014-08-04,6.7969,0.20619343389529732,0.6839681082600169,ITUB3
2014-08-05,6.8641,0.22446394805380132,0.9113393541052297,ITUB3
2014-08-06,6.9089,0.20763852473343825,0.9137804146564531,ITUB3
2014-08-07,6.8254,0.21545721663253503,0.9813940657427676,ITUB3
2014-08-08,6.7746,0.1609685877332785,0.9634090287046282,ITUB3
2014-08-11,6.856,0.1816411299357128,1.0,ITUB3
2014-08-12,6.8682,0.21694602927105855,1.0,ITUB3
2014-08-13,6.7705,0.2268065521490179,1.0,ITUB3
2014-08-14,6.8374,0.235503514573282,0.9983432278043554,ITUB3
2014-08-15,6.936,0.21434949314564822,1.0,ITUB3
2014-08-18,6.9977,0.22474446933632053,1.0,ITUB3
2014-08-19,7.1888,0.2165848705364697,1.0,ITUB3
2014-08-20,7.234,0.2295820372919959,1.0,ITUB3
2014-08-21,7.2895,0.2477960937366268,1.0,ITUB3
2014-08-22,7.232,0.24721910839010097,1.0,ITUB3
2014-08-25,7.3635,0.28036375649875667,1.0,ITUB3
2014-08-26,7.3717,0.3027887742117912,1.0,ITUB3
2014-08-27,7.5834,0.3519816013264161,0.9847889433575284,ITUB3
2014-08-28,7.5279,0.36709343503132663,1.0,ITUB3
2014-08-29,7.6451,0.39588088152056833,1.0,ITUB3
2014-09-01,7.6584,0.3436260921435841,1.0,ITUB3
2014-09-02,7.899,0.4232688877277069,0.9543407888504779,ITUB3
2014-09-03,7.7859,0.42005909389363083,0.8968827018464461,ITUB3
2014-09-04,7.4014,0.3592272234771272,0.6850507812870977,ITUB3
2014-09-05,7.3007,0.33685521231986226,0.6756617178509746,ITUB3
2014-09-08,7.2061,0.3002706604114038,0.6662585616629693,ITUB3
2014-09-09,7.0704,0.25457352236634323,0.6456767944926696,ITUB3
2014-09-10,7.0786,0.2765965121102274,0.6577491674948494,ITUB3
2014-09-11,6.98,0.2419928825622777,0.6493055861957352,ITUB3
2014-09-12,6.8073,0.19365585929965468,0.6309401886098577,ITUB3
2014-09-15,6.8689,0.20780362574950328,0.6308160486860387,ITUB3
2014-09-16,7.093,0.20983147983898487,0.6177082275119671,ITUB3
2014-09-17,7.1239,0.20819836168444605,0.6185918594018637,ITUB3
2014-09-18,7.017,0.1798036182661913,0.6141350010345701,ITUB3
2014-09-19,6.8874,0.179531092120361,0.605221361612869,ITUB3
2014-09-22,6.8258,0.15803403287922224,0.6208179519357926,ITUB3
2014-09-23,6.8114,0.14485007395455152,0.6216303219197771,ITUB3
2014-09-24,6.7949,0.14017954526386434,0.6707308609109616,ITUB3
2014-09-25,6.7764,0.10203285087006009,0.6706524223110178,ITUB3
2014-09-26,6.9388,0.14497871357380943,0.65087496282899,ITUB3
2014-09-29,6.5605,0.0939636484909121,0.5662404135543129,ITUB3
2014-09-30,6.4619,0.07469065992549218,0.6200928965417549,ITUB3
2014-10-01,6.2263,0.03756103251178988,0.5953255379271513,ITUB3
2014-10-02,6.3683,0.07001478593991517,0.6177135098195139,ITUB3
2014-10-03,6.4691,0.08336543131311447,0.6008022293554215,ITUB3
2014-10-06,6.7899,0.12480742151909219,0.5194168333654527,ITUB3
2014-10-07,6.829,0.14742254183748904,0.5245900512833274,ITUB3
2014-10-08,6.6665,0.11696602104416587,0.5138963764531274,ITUB3
2014-10-09,6.7282,0.13823146284109544,0.5141136722826648,ITUB3
2014-10-10,6.541,0.10583262890955214,0.5107245753663942,ITUB3
2014-10-13,6.9257,0.1669643458920267,0.4486189302750103,ITUB3
2014-10-14,7.0347,0.18929839391377845,0.46116842413166725,ITUB3
2014-10-15,6.755,0.1420118343195267,0.4391263608820836,ITUB3
2014-10-16,6.5884,0.10170228420454164,0.43450195345945897,ITUB3
2014-10-17,6.6686,0.10308664439077653,0.43547718795512486,ITUB3
2014-10-20,6.5822,0.1109385812418775,0.43442256110050975,ITUB3
2014-10-21,6.249,0.044249857959292704,0.40614235357706785,ITUB3
2014-10-22,6.2099,0.032951861339366006,0.4061081484332274,ITUB3
2014-10-23,5.9589,-0.016877845971094874,0.29466758428358053,ITUB3
2014-10-24,6.1173,0.00045792787635967613,0.2934468342769632,ITUB3
2014-10-27,5.9363,-0.05151229488551934,0.3081866772385925,ITUB3
2014-10-28,6.1934,0.0083357754550486,0.2921875499913068,ITUB3
2014-10-29,6.0412,-0.03627604249752736,0.29742660402936116,ITUB3
2014-10-30,6.5246,0.055470178106346246,0.26042304406286854,ITUB3
2014-10-31,6.7262,0.095079938784149,0.2571658072120544,ITUB3
2014-11-03,6.6799,0.08754192308944675,0.26941428216018715,ITUB3
2014-11-04,6.7848,0.10108894983690098,0.2681934013274888,ITUB3
2014-11-05,6.8116,0.05730783558922137,0.2716914049041862,ITUB3
2014-11-06,6.5482,0.017369958361817206,0.1756616647686673,ABEV3
2014-11-07,6.5852,0.021547244155562195,0.17841344912451607,ABEV3
2014-11-10,6.6264,0.039565749427379115,0.28961479680868135,ITUB3
2014-11-11,6.6264,0.030624465355004293,0.29188781441177514,ITUB3
2014-11-12,6.6264,0.0532807731434386,0.3032299285896887,ITUB3
2014-11-13,6.4782,0.0365617549642383,0.3041049585273586,ITUB3
2014-11-14,6.4864,0.04915487262434293,0.30544856619448546,ITUB3
2014-11-17,6.4144,0.07104810566214148,0.3057964936190315,ITUB3
2014-11-18,6.5893,0.09340568166733032,0.32409970436141944,ITUB3
2014-11-19,6.8013,0.1300656309711723,0.31741373765738856,ITUB3
2014-11-21,7.2643,0.1753389638546421,0.40740221867147175,ITUB3
2014-11-24,7.0997,0.13744432695696762,0.3996725186663028,ITUB3
2014-11-25,7.1717,0.1339014672400709,0.3122617014487958,ITUB3
2014-11-26,7.0709,0.1510499755819632,0.31878053660905825,ITUB3
2014-11-27,7.0791,0.1575857670798313,0.43835615228612507,ITUB3
2014-11-28,7.0379,0.16440554581251443,0.4040806231594418,ITUB3
2014-12-01,6.794,0.15851579019166495,0.5247604003894769,ITUB3
2014-12-02,6.7034,0.11635885223241793,0.5214775658874695,ITUB3
2014-12-03,6.7199,0.09884880792752715,0.5271507772044928,ITUB3
2014-12-04,6.7013,0.09580730614514166,0.527468211228962,ITUB3
2014-12-05,6.8002,0.12396284420349746,0.5640840329369282,ITUB3
2014-12-08,6.6704,0.11692704408834409,0.5523543095418281,ITUB3
2014-12-09,6.6869,0.13168494448957468,0.5531113148642531,ITUB3
2014-12-10,6.5284,0.12328154304100214,0.5378656969802593,ITUB3
2014-12-11,6.5778,0.1434481799534124,0.5362787002102835,ITUB3
2014-12-12,6.2484,0.07545611015490539,0.3691393737208335,ITUB3
2014-12-15,6.1331,0.0556110154905336,0.3653374333618329,ITUB3
2014-12-16,6.0549,0.038273573743505374,0.36489223315161257,ITUB3
2014-12-17,6.3431,0.11220016832655344,0.4584896897752984,ITUB3
2014-12-18,6.236,0.10297499027202939,0.3568140365403928,ITUB3
2014-12-19,6.3493,0.109048034934498,0.4468346687856659,ITUB3
2014-12-22,6.5263,0.13839418095553735,0.42734687260374044,ITUB3
2014-12-23,6.5531,0.15180862656870664,0.43050318784327274,ITUB3
2014-12-26,6.5243,0.13766827090744238,0.4328833835863298,ITUB3
2014-12-29,6.5593,0.11944909035054785,0.5753249806428997,ITUB3
2014-12-30,6.6499,0.1406933461413109,0.5667403672718749,ITUB3
2015-01-02,6.3852,0.09478087922639067,0.5563099089884217,ITUB3
2015-01-05,6.3131,0.08056620566890338,0.4180671009948583,ITUB3
2015-01-06,6.3749,0.0978713877312023,0.41534992704422546,ITUB3
2015-01-07,6.5191,0.11203793732835221,0.4033680492464291,ITUB3
2015-01-08,6.6118,0.12804326685206346,0.4036938643649673,ITUB3
2015-01-09,6.5314,0.12503660322108323,0.2717929974289251,ITUB3
2015-01-12,6.3172,0.08887203530060672,0.12997564147395196,ITUB3
2015-01-13,6.2595,0.08564441438160153,0.13245895902200275,ITUB3
2015-01-14,6.276,0.0773324178182131,0.1328900311463372,ITUB3
2015-01-15,6.311,0.11695161233230689,0.301882435062877,ITUB3
2015-01-16,6.4058,0.12659162856137884,0.3059417100938556,ITUB3
2015-01-19,6.2204,0.09782742980180359,0.14640240879310745,ITUB3
2015-01-20,6.1298,0.06794661834907156,0.1671979078311584,ITUB3
2015-01-21,6.3543,0.10055943329234296,0.15524952536136544,ITUB3
2015-01-22,6.344,0.12956928938981194,0.1583376566983084,ITUB3
2015-01-23,6.3563,0.15177487451754934,0.1674921080414279,ITUB3
2015-01-26,6.3543,0.17428666469544662,0.16784106483215006,ITUB3
2015-01-27,6.3481,0.1632948506505405,0.16796124423782086,ITUB3
2015-01-28,6.2925,0.1414344797562037,0.16791020646873372,ITUB3
2015-01-29,6.2472,0.1583260712365342,0.1710227820124424,ITUB3
2015-01-30,6.2019,0.1720052157151768,0.19315711261009857,ITUB3
2015-02-02,6.2853,0.16452670779834366,0.19148733718867514,ITUB3
2015-02-03,6.3884,0.1853858571614122,0.18835718733216494,ITUB3
2015-02-04,6.5986,0.24885970058860285,0.1791401212678916,ITUB3
2015-02-05,6.5883,0.24036071993372987,0.18208509409545537,ITUB3
2015-02-06,6.5841,0.1986564474139345,0.1845902111815249,ITUB3
2015-02-09,6.5944,0.23066587040907738,0.0,ABEV3
2015-02-10,6.5244,0.13489537128842044,0.0,ABEV3
2015-02-11,6.52,0.14323788816608496,0.0,ABEV3
2015-02-12,6.6067,0.13466492632157445,0.0,ABEV3
2015-02-13,6.8163,0.17709124818677902,0.19031507655237026,ITUB3
2015-02-18,6.8163,0.1848459038050374,0.0,ABEV3
2015-02-19,6.8756,0.18163851032017475,0.22403442640949942,ITUB3
2015-02-20,6.8798,0.19093615842681078,0.0,ABEV3
2015-02-23,6.9751,0.21076567897377152,0.5,ITUB3
2015-02-24,6.9814,0.19982126591850413,0.5,ITUB3
2015-02-25,6.9857,0.2185068899354614,0.5,ITUB3
2015-02-26,7.0238,0.2129239483318366,0.25,ITUB3
2015-02-27,6.9285,0.16847963571970648,0.0,ABEV3
2015-03-02,6.9042,0.18135619321390095,0.25,ITUB3
2015-03-03,6.9762,0.18138558195458176,0.0,ABEV3
2015-03-04,7.0016,0.18568694856988022,0.25,ITUB3
2015-03-05,6.9804,0.18209683155238698,0.25,ABEV3
2015-03-06,6.8067,0.15546011645079694,0.25,ABEV3
2015-03-09,6.65,0.12614519652503775,0.0,ABEV3
2015-03-10,6.4382,0.090277895378571,0.0,ABEV3
2015-03-11,6.6077,0.12303273394744907,0.0,ABEV3
2015-03-12,6.6479,0.09877196172090641,0.0,ABEV3
2015-03-13,6.6288,0.11545257206320358,0.0,ABEV3
2015-03-16,6.6775,0.13882493391319173,0.0,ABEV3
2015-03-17,6.8194,0.15027409968794814,0.0,ABEV3
2015-03-18,6.9592,0.18727288236799455,0.41264820696274473,ITUB3
2015-03-19,6.8999,0.18207671617755383,0.0,ABEV3
2015-03-20,6.9253,0.2095537507641254,0.0,ABEV3
2015-03-23,6.883,0.17672200092318735,0.0,ABEV3
2015-03-24,6.8449,0.1374422546445544,0.20878264734144322,ABEV3
2015-03-25,6.8449,0.14633819564234396,0.20881839301036004,ABEV3
2015-03-26,6.7665,0.12630457579439724,0.0,ABEV3
2015-03-27,6.758,0.12832671052192213,0.0,ABEV3
2015-03-30,6.883,0.10716124050958697,0.0,ABEV3
2015-03-31,6.8152,0.09984668764625182,0.0,ABEV3
2015-04-01,7.0133,0.1150097775799297,0.0,ABEV3
2015-04-02,7.0896,0.11598035511900262,0.1851182917717627,ABEV3
2015-04-06,7.204,0.1285698619836133,0.19450240644004524,ABEV3
2015-04-07,7.2379,0.11647744801628912,0.0,ABEV3
2015-04-08,7.2676,0.13008863318301978,0.25,ABEV3
2015-04-09,7.2464,0.08963505405771177,0.25,ABEV3
2015-04-10,7.1574,0.08419171110033918,0.0,ABEV3
2015-04-13,7.1595,0.08418135562420503,0.0,ABEV3
2015-04-14,7.1659,0.059401842078029565,0.0,ABEV3
2015-04-15,7.1849,0.06702209813472737,0.25,ABEV3
2015-04-16,7.2316,0.09644454552346304,0.25,ABEV3
2015-04-17,7.1849,0.07513317770994177,0.25,ABEV3
2015-04-20,7.0451,0.0399899619143218,0.25,ABEV3
2015-04-22,7.1955,0.08000000000000007,0.25,ABEV3
2015-04-23,7.3354,0.12151790355624859,0.2487119304355255,ABEV3
2015-04-24,7.5134,0.13951619018730566,0.2342629832636455,ABEV3
2015-04-27,7.3184,0.08488244537341738,0.21429787752799204,ABEV3
2015-04-28,7.3735,0.09173958749759392,0.21481055192725593,ABEV3
2015-04-29,7.3184,0.0754919393948299,0.21715837816967412,ABEV3
2015-04-30,7.3502,0.046723914498511876,0.22216902275082326,ABEV3
2015-05-04,7.5251,0.06271713034882076,0.2294708901880917,ABEV3
2015-05-05,7.4827,0.07211221594979511,0.2288570663055649,ABEV3
2015-05-06,7.3767,0.054778654770075486,0.22686197937449007,ABEV3
2015-05-07,7.3449,0.052670049015392406,0.226386618410224,ABEV3
2015-05-08,7.5251,0.07897566780895571,0.21163787872932507,ABEV3
2015-05-11,7.3937,0.033043648354105004,0.20358385101073337,ABEV3
2015-05-12,7.3958,0.033929345318812754,0.20789853985765047,ABEV3
2015-05-13,7.3873,0.035680237774786905,0.20775149453186184,ABEV3
2015-05-14,7.4191,0.04879910657487385,0.20761570024922357,ABEV3
2015-05-15,7.5569,0.08100878322318539,0.0,ABEV3
2015-05-18,7.4424,0.048786674558214393,0.0,ABEV3
2015-05-19,7.3555,0.04130979514985067,0.0,ABEV3
2015-05-20,7.2834,0.028728813559321997,0.19994222629026026,ABEV3
2015-05-21,7.152,0.017469982359301195,0.0,ABEV3
2015-05-22,7.0884,0.011054215578599091,0.20942047814885334,ABEV3
2015-05-25,7.063,0.007431285569613033,0.0,ABEV3
2015-05-26,6.9379,0.007698005780766515,0.0,ABEV3
2015-05-27,7.0481,0.04342097471427708,0.23156444301464232,ABEV3
2015-05-28,6.9888,0.019905434592259574,0.23120868068669,ABEV3
2015-05-29,6.8807,0.01832201157335467,0.0,ABEV3
2015-06-01,6.7503,0.008425581499574175,0.0,ABEV3
2015-06-02,6.9114,0.02813025303839467,0.0,ABEV3
2015-06-03,6.8351,0.014621619214440384,0.0,ABEV3
2015-06-05,6.7439,0.004124356034662435,0.0,ABEV3
2015-06-08,6.7121,0.021317711503347603,0.0,ABEV3
2015-06-09,6.6569,0.013705096773211078,0.0,ABEV3
2015-06-10,6.8181,0.03282637016390466,0.0,ABEV3
2015-06-11,6.7736,0.03372707017061938,0.0,ABEV3
2015-06-12,6.7693,0.04375915503816219,0.0,ABEV3
2015-06-15,6.7227,0.10849671047207599,0.0,ABEV3
2015-06-16,6.8499,0.10430605039578267,0.0,ABEV3
2015-06-17,6.7799,0.07991143958459435,0.0,ABEV3
2015-06-18,6.8923,0.0772416811240837,0.0,ABEV3
2015-06-19,6.8584,0.07811050852786283,0.0,ABEV3
2015-06-22,6.8372,0.08272629378602647,0.0,ABEV3
2015-06-23,6.9369,0.10170729770507414,0.0,ABEV3
2015-06-24,6.9666,0.09161848352371549,0.0,ABEV3
2015-06-25,6.9093,0.10878775235099658,0.0,ABEV3
2015-06-26,6.9984,0.12053285513001155,0.0,ABEV3
2015-06-29,6.9008,0.0988185089646827,0.0,ABEV3
2015-06-30,7.0429,0.14140088162841957,0.0,ABEV3
2015-07-01,6.9931,0.13109371461844543,0.0,ABEV3
2015-07-02,7.0206,0.14078190504046018,0.0,ABEV3
2015-07-03,7.0185,0.13931139717221575,0.0,ABEV3
2015-07-06,6.8785,0.11861898489209799,0.0,ABEV3
2015-07-07,6.9167,0.13384807055506376,0.0,ABEV3
2015-07-08,6.8361,0.11988270563373349,0.0,ABEV3
2015-07-10,6.9931,0.14827342736572469,0.0,ABEV3
2015-07-13,7.0503,0.15497272414527452,0.0,ABEV3
2015-07-14,6.4011,0.046872189058794644,0.0,ABEV3
2015-07-15,6.2802,-0.00565240108298104,0.0,ABEV3
2015-07-16,6.2993,-0.008374655647382934,0.0,ABEV3
2015-07-17,6.1953,-0.044922687961521324,0.0,ABEV3
2015-07-20,6.1847,-0.05132452870706983,0.0,ABEV3
2015-07-21,6.1741,-0.03945423712992202,0.0,ABEV3
2015-07-22,6.0256,-0.060481796211117156,0.0,ABEV3
2015-07-23,5.8516,-0.12240919043762555,0.0,ABEV3
2015-07-24,5.7922,-0.14022770116819305,0.0,ABEV3
2015-07-27,5.8855,-0.13005882874626762,0.0,ABEV3
2015-07-28,5.9513,-0.12007274447762961,0.0,ABEV3
2015-07-29,6.0171,-0.1237785964963376,0.0,ABEV3
2015-07-30,5.8919,-0.14023260225597922,0.0,ABEV3
2015-07-31,6.0468,-0.11735855666491501,0.0,ABEV3
2015-08-03,6.1094,-0.10610716062388437,0.0,ABEV3
2015-08-04,5.9162,-0.14076161152583722,0.0,ABEV3
2015-08-05,5.8759,-0.13043671288828385,0.0,ABEV3
